,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2329,15.3846658707,15.39461689,15.4805571548,15.4209069395,15.4557437359,15.4931992992,15.4365425197,15.4408660006,15.4391012279,15.4452338085,15.3803532801,15.3691482816,15.4111129919,15.4659816041,15.6831046913,15.4732678243
2330,16.0774742126,16.1006454468,16.1425146199,16.0822960715,16.0369907229,16.0822743641,16.0330497173,16.0577399936,16.0404649574,16.0416779377,16.0732900142,16.0808889622,16.1760087755,16.165688215,15.6831046913,16.1237302025
2331,16.0547454834,16.1294879913,16.0379609845,15.9744647141,15.9249518887,15.7905052564,16.2009188778,16.187966537,16.185199142,16.1994060779,16.1778428645,16.1878794869,16.3389293182,16.2961857852,15.6831046913,16.2365755819
2332,15.5388544083,15.5069486618,15.6645129031,15.592370419,15.5731533711,15.5645138122,15.5944976223,15.5974808507,15.6095854528,15.6095757817,15.5288383501,15.5519213373,15.4995989884,15.5082317883,15.6831046913,15.5509845287
2333,15.5400831223,15.5076950073,15.5627719447,15.4958415139,15.507021966,15.5084291341,15.5318227853,15.4763676555,15.4647658526,15.4757374724,15.4574682069,15.4771865603,15.5044529343,15.4854921044,15.6831046913,15.4649309094
2334,15.5447435379,15.5551897049,15.5159099483,15.5406656823,15.5871959299,15.5689865393,15.6058102522,15.5595849855,15.5670241658,15.5688086381,15.5340264767,15.5800647385,15.5028623328,15.4947569217,15.6831046913,15.5023599297
2335,15.9109382629,15.9213598251,15.9521439678,15.9395778044,15.9163896061,15.8980619069,15.9339360834,15.9522594202,15.9664646857,15.9703972482,15.9572401122,15.9823416401,15.9543490164,15.9583854229,15.6831046913,15.9697916811
2336,15.5676834106,15.5887247086,15.4920192438,15.628410191,15.7050594898,15.70548007,15.6422274342,15.6729060888,15.6633127587,15.6649456732,15.554344868,15.5834944472,15.7729467641,15.7857052511,15.6831046913,15.7668343693
2337,15.9296295166,15.9182146072,15.8356158766,15.9971248548,15.9824199754,15.9942059893,15.6819180982,15.8445581517,15.8422962535,15.8545050914,15.8701257858,15.9140149169,15.8311172158,15.8576835213,15.6831046913,15.8850602406
2338,15.4555797577,15.4591478348,15.5661526892,15.5307176812,15.5623231274,15.5777421721,15.4369621247,15.4290763793,15.4292658449,15.431111378,15.4562034,15.4479542189,15.4775092608,15.4519363762,15.6831046913,15.4172157136
2339,15.7196640015,15.7219936371,15.7993450143,15.6952569904,15.7325887506,15.753754774,15.6463108389,15.6878840893,15.6892775498,15.7041368775,15.7915573704,15.7942821819,15.6769268655,15.690603164,15.6831046913,15.7212598101
2340,15.2142038345,15.2145141602,15.1150566336,15.1455896621,15.1811093576,15.2346064614,15.1884669361,15.2332782136,15.2198375747,15.2238104992,15.1927029692,15.1855303855,15.2174200366,15.2194088545,15.6831046913,15.2243656286
2341,15.4405246735,15.4016910553,15.4428846867,15.6045754389,15.5623936319,15.5600360184,15.5669063677,15.5011408116,15.5406780901,15.5450555511,15.3811783137,15.325860513,15.4666156465,15.5213508131,15.6831046913,15.4750050767
2342,15.2976129532,15.2727790833,15.5638001921,15.6640837895,15.6673048878,15.6644632983,15.1166716926,15.2314350224,15.2899332248,15.3047273327,15.3371987795,15.2395145523,15.4296710674,15.3618023022,15.6831046913,15.3444693273
2343,15.6767484665,15.6588739395,15.33769808,15.5599202202,15.6447468402,15.6826545507,15.5816073596,15.5929085191,15.5976527951,15.6033938903,15.6296278236,15.5910976747,15.6585315842,15.6784521512,15.6831046913,15.6924866118
2344,15.9418889999,15.9552898407,15.8380381515,15.7908692375,15.78534194,15.7424747078,15.8169772459,15.9083608029,15.8841668342,15.8848369749,15.9398859547,15.9247117551,16.0852995394,16.0813545571,15.6831046913,16.0061664722
2345,15.1433589935,15.1203104019,15.0418270309,14.9233121312,14.8716658543,14.8239538381,15.1062724296,15.0409042071,15.0271465002,15.0338866229,14.964099462,14.9919468644,15.0735654321,15.0808513829,15.6831046913,15.0981802183
2346,15.4688055038,15.5024675369,15.8276438484,15.8037190391,15.792463684,15.7382975941,15.4334800019,15.4620813649,15.4830341972,15.4806962856,15.4908076697,15.5189116618,15.5594816148,15.5465773102,15.6831046913,15.4957830075
2347,16.2770423889,16.0621952057,15.6117022898,15.7791529606,15.9095478905,15.9900712074,16.4310666478,16.3908019229,16.4077951916,16.4138808698,16.3023875483,15.7680031642,16.2754209432,16.2731418968,15.6831046913,16.2799737133
2348,15.6128093719,15.6349103928,15.5420385739,15.6675283921,15.7016414758,15.7309666673,15.5916167014,15.5747693977,15.5863366757,15.5850103972,15.6465306476,15.6409260819,15.5521510784,15.5584368829,15.6831046913,15.5961263588
2349,15.8834657669,15.8930717468,15.8874025003,15.7221174286,15.7040189415,15.6640728992,15.956751628,15.9291578546,15.9252548057,15.9240484678,15.8772359144,15.8655834635,15.7956880842,15.7713401067,15.6831046913,15.7607989965
2350,15.7182826996,15.7109802246,15.5660932199,15.5213889647,15.4564712265,15.4373635298,15.7408210911,15.5864322467,15.588031496,15.6123990104,15.6470181739,15.5683903704,15.6926788408,15.7131206821,15.6831046913,15.6710911163
2351,15.6302461624,15.6176931381,15.7937763257,15.6255776253,15.6561871726,15.7172915661,15.5023268189,15.5585973363,15.5620031893,15.5575695171,15.6148347651,15.6153039551,15.6399497538,15.6880593632,15.6831046913,15.6442815512
2352,16.122530365,16.1161952972,15.8933534438,15.9909112482,15.9338246905,15.9118601412,16.072667373,16.0382460819,16.0534949862,16.0337643612,16.0939884252,16.0765780778,16.1585871521,16.1549880949,15.6831046913,16.1016675427
2353,15.9463258743,15.9554225922,15.8802558411,15.7360827306,15.8379031013,15.7211920044,15.8661497237,15.9533177392,15.958374057,15.9411613498,15.9477761595,15.8967814215,15.9889296573,16.0033120746,15.6831046913,16.0019863562
2354,15.7188077927,15.7059883118,15.7580172361,15.6158722864,15.6045135251,15.6000916563,15.7374599389,15.7136482743,15.6935690433,15.6938281188,15.6603491085,15.689781015,15.5741178921,15.5852635955,15.6831046913,15.6331650655
2355,15.6267004013,15.6110080719,15.5180580193,15.4578627154,15.4850864241,15.4765843817,15.5896433676,15.5642063755,15.5932745105,15.5972891103,15.5899721817,15.5529205463,15.6202766851,15.6113485558,15.6831046913,15.6354915839
2356,15.4437067032,15.4456193924,15.3901445195,15.4163821697,15.3964456071,15.3767028569,15.506057793,15.4984864373,15.5001606072,15.4979574913,15.4676177809,15.4510980855,15.4391953526,15.4389119355,15.6831046913,15.4470431577
2357,15.5961025238,15.6037244797,15.7157987402,15.7199160542,15.7219579409,15.7782241192,15.6365222968,15.6231943206,15.5951785857,15.5913145758,15.6308354677,15.6368322573,15.5660325455,15.6003960468,15.6831046913,15.6545925804
2358,15.1436258316,15.1344137192,15.2283875786,15.2952263325,15.3188037757,15.3342686154,15.1233464258,15.1353944346,15.181166889,15.1714780653,15.1775004449,15.1915373745,15.0214774897,15.0598295403,15.6831046913,15.0811467994
2359,16.3173313141,16.3310081482,16.1823802006,16.1713451076,16.1084398234,16.1161055212,16.2433591738,16.289898016,16.2883742329,16.2827555726,16.3277442435,16.3391041577,16.3820923566,16.3998919479,15.6831046913,16.4229747569
2360,16.0819820404,16.0822853088,15.8182675947,15.8667517438,15.8819644665,15.8943399257,16.065243198,16.0110314089,16.0252124388,16.0059223221,15.9999967704,16.0426086788,16.0980028574,16.1030486617,15.6831046913,16.0512870197
2361,15.631297493,15.6070878983,15.1543644246,15.4039301127,15.4741921499,15.6540240955,15.6622217745,15.5481031761,15.5666531598,15.5574426548,15.6164004552,15.5715075718,15.7037201881,15.6452379407,15.6831046913,15.6018377449
2362,15.5860359192,15.5662809372,15.8385152461,15.8442874262,15.8655456558,15.8834818251,15.5937671613,15.5711595082,15.5655137404,15.5777007581,15.5240439154,15.5759179684,15.6102612784,15.5616490568,15.6831046913,15.5570916294
2363,15.569102478,15.5326459885,15.3938945661,15.5516584539,15.6037505079,15.666079242,15.6384867481,15.5890628603,15.5860794648,15.5932740068,15.5251399006,15.4724672882,15.5968220102,15.5727572831,15.6831046913,15.5922286206
2364,15.4409355164,15.4383838654,15.6320004651,15.6156769771,15.59546004,15.6516545153,15.5084997281,15.4358534586,15.4859195205,15.4861635455,15.4144664043,15.4177740435,15.4135747594,15.3745876817,15.6831046913,15.3295929116
2365,17.0177391052,16.8358848572,16.7785292546,16.7260070595,16.7038054381,16.5316292145,16.9021874617,16.7737073232,16.8728476148,16.8767760244,16.6135280746,16.4284784394,17.5115114447,17.4467949001,15.6831046913,17.4349289138
2366,15.6896297455,15.7154932022,15.8033567992,15.9299475059,16.0132126614,16.063568519,15.6510154647,15.6668059738,15.6409208135,15.6437971415,15.6768969682,15.6655728971,15.6741086974,15.6761272881,15.6831046913,15.6499591688
2367,15.5066122055,15.508319664,15.6794619959,15.5991620384,15.6359739082,15.6994789682,15.5109846498,15.5133040956,15.532831054,15.5437667785,15.5480169979,15.4603949081,15.4757179172,15.4783648633,15.6831046913,15.4809195481
2368,15.7283260345,15.7382814407,15.8852706042,15.8648890926,15.8056440275,15.8107472957,15.6442762858,15.6842223304,15.7162442674,15.7146238404,15.8059807938,15.7760076257,15.7090427585,15.6570231366,15.6831046913,15.6223429663
2369,15.1855010986,15.1775993347,15.1438010433,15.1450283498,15.1529081976,15.1483546199,15.1815561461,15.1403689282,15.168932783,15.1681836673,15.1691991923,15.14293282,15.1537928791,15.1482774866,15.6831046913,15.166253344
2370,15.4936096191,15.4929582596,15.4991510645,15.4719125799,15.4157739287,15.3675247514,15.5061294054,15.5060274702,15.5024373469,15.5009345683,15.5089169032,15.4949245939,15.4522985057,15.4550838323,15.6831046913,15.4659138659
2371,15.8857686996,15.8906496048,15.7248944566,15.8574606953,15.7776464503,15.6453532147,15.861473238,15.8241959093,15.8492940104,15.8347604382,15.8311334168,15.810227631,15.8954883858,15.9054314358,15.6831046913,15.8687903722
2372,16.1118488312,16.1698936462,16.2281046241,16.1117386027,16.1418935003,16.2462837192,16.118853663,16.1770762448,16.1019639868,16.1090323073,16.1236265058,16.2043219118,16.2024230176,16.1637205473,15.6831046913,16.063252311
2373,15.159529686,15.1492921829,15.1179640531,15.0652428877,15.1303875038,15.1643412144,15.1468174464,15.1964533728,15.2060361848,15.2022765316,15.167818707,15.1603189098,15.2721891595,15.1610532268,15.6831046913,15.1430526601
2374,16.0901363373,16.10284729,16.1012013719,15.9962667491,16.0432662147,16.0857450403,16.1338964872,16.2117120116,16.1045877767,16.114961555,16.0932732839,16.1393576762,16.2215761254,16.2510950299,15.6831046913,16.2310562658
2375,15.1680303574,15.1699073792,15.4497250692,15.3471223058,15.2582095988,15.3000166688,15.1803636587,15.2193279865,15.2289271575,15.2330381071,15.1999695537,15.2239672876,15.0037132551,15.0278848062,15.6831046913,15.0716274144
2376,15.7718521118,15.8046674728,15.8282964345,15.605129654,15.6730717902,15.7011821246,15.6859224141,15.7604039045,15.7336686071,15.7330357715,15.8428385139,15.883441021,15.862950594,15.863736623,15.6831046913,15.8611209185
2377,16.0104887009,16.0696891785,16.2482232916,16.2406741338,16.1709762311,16.060488175,16.0728603178,16.0482093309,16.0280704272,16.0198916672,16.0669489184,16.0816333952,15.9778305693,16.0045602934,15.6831046913,16.049638267
2378,15.1779146194,15.1905614853,15.5392039046,15.618450339,15.6715676521,15.668994044,15.1304510677,15.2393423856,15.298609439,15.2871362182,15.2628354644,15.3116876906,15.1143132924,15.1178095141,15.6831046913,15.1053723639
2379,15.1999300003,15.2096576691,15.2308430829,15.2427871083,15.2490773154,15.2379419201,15.2025265129,15.2070778609,15.1902983182,15.1902890949,15.2437644886,15.2167905593,15.3230908509,15.2348781125,15.6831046913,15.2222772167
2380,15.9086893082,15.9178924561,15.9605824579,15.9135382389,15.8377000898,15.8278084332,15.8595390677,15.878959645,15.8368270689,15.8385101766,15.9371516023,15.9501481124,15.928962703,15.9034776953,15.6831046913,15.9034925949
2381,16.0556217194,16.081111145,16.0637550174,16.0394593237,16.0250968144,16.057986526,16.0288287443,16.0433471167,16.0199515603,16.0188431441,16.062385153,16.0918065545,16.1134757755,16.1010999475,15.6831046913,16.0619727088
2382,15.4043027878,15.4077070236,15.5584848507,15.5706444477,15.547491014,15.5139668192,15.4238983649,15.4126994827,15.4374572433,15.4331282683,15.4109859275,15.416887318,15.5514031661,15.5131765058,15.6831046913,15.4522794935
2383,15.8854257584,15.9321405411,15.872517433,15.9865053122,16.030078529,15.9657127344,15.9098571665,15.9709682396,15.9598640249,15.9603750755,15.9372535847,15.9328176435,15.9415010707,15.9613138888,15.6831046913,15.9788394722
2384,15.0614477158,15.051896286,15.0695607786,15.0606125383,15.0472901531,15.0641103274,15.1091650546,15.0899031037,15.1188486561,15.1147546603,15.0854547306,15.0735297476,15.0342716938,15.0403939329,15.6831046913,15.0383610255
2385,15.5849393845,15.5616880417,15.6907288726,15.6542695477,15.5596787984,15.4487441328,15.7023783035,15.6549958093,15.6976602482,15.6961780149,15.4998083572,15.5015500095,15.5405138235,15.5626770335,15.6831046913,15.6259377018
2386,15.7951303482,15.7816446304,15.840316302,15.8310554476,15.8186472725,15.8354225634,15.7298803568,15.7708559705,15.7845378104,15.7834858212,15.7830284741,15.7954834914,15.8104699733,15.8192461459,15.6831046913,15.7998496479
2387,15.5454206467,15.5737060547,15.4555885366,15.6049576249,15.7101177458,15.6077648615,15.4851797733,15.5085282506,15.4988057396,15.4953036429,15.5914357463,15.5975900896,15.6415059374,15.6094786439,15.6831046913,15.5619835163
2388,15.7834039688,15.77882061,15.4018970458,15.6084193929,15.5574986534,15.6164282448,15.8686247435,15.7988295023,15.8300236778,15.8462366381,15.7492016095,15.7429789517,15.8201840824,15.7641058813,15.6831046913,15.7358500746
2389,15.6279193878,15.6386831284,15.5162512135,15.5914241696,15.6613928179,15.7016294598,15.6485547709,15.6208184494,15.656051675,15.6495424704,15.6384602876,15.6448740131,15.681151445,15.6885128379,15.6831046913,15.6820834815
2390,15.7209480286,15.7612344742,15.7902066977,15.8287954032,15.8611768097,16.1050351251,15.6885766985,15.8291346634,15.8520876299,15.8423838652,15.8256704847,15.8800294793,15.9355920067,15.9375352869,15.6831046913,15.8813954036
2391,15.8063791275,15.8598390579,15.9779694604,15.8829089954,15.8286543147,15.8183812812,15.9258938258,15.941001739,15.9293416132,15.9329951626,15.8675359096,15.8682360925,15.9944699138,15.9277662253,15.6831046913,15.8963173324
2392,15.027765274,15.0196573257,14.980343796,15.0138689729,15.0140405073,15.0814516137,15.1091650546,15.0858473601,15.1164900093,15.1132327144,15.0492245726,15.0302302264,15.0163041361,15.0160776776,15.6831046913,15.0130504557
2393,15.243503952,15.2241430283,15.3967323661,15.3798191738,15.4048531644,15.5041214422,15.1752127396,15.29219806,15.3527946137,15.3415327547,15.2682806778,15.2900144473,15.2049608831,15.1723197972,15.6831046913,15.1202347676
2394,16.1013935089,16.1151424408,15.9947552554,16.0567563812,16.0219413678,16.0540608062,16.0390634076,16.0583180742,16.0343168585,16.0459032278,16.0815609088,16.1082712256,16.1743013282,16.1667303472,15.6831046913,16.128400872
2395,15.675235939,15.6986143112,15.6737426661,15.6153625763,15.5697912376,15.6289618317,15.6694176256,15.6789350163,15.7141813672,15.7435018563,15.7242570725,15.6845166686,15.7790020982,15.8414315667,15.6831046913,15.8043503581
2396,15.5273105621,15.5271465302,15.6582659141,15.4618161653,15.4456844093,15.5111990704,15.5977309002,15.6021209954,15.600646078,15.6090076035,15.5083902589,15.543998011,15.5495035787,15.5610698407,15.6831046913,15.5909298124
2397,15.5207139969,15.4471855164,15.1270655012,15.0698251283,15.0549148611,15.083851385,15.5413564427,15.3279827733,15.3523396195,15.3467848625,15.3204137194,15.3223308686,15.1812435079,15.1768543002,15.6831046913,15.2049252268
2398,15.9503652573,15.9860618591,15.9456580102,15.8824101086,15.8045626099,15.8097780594,16.0260482464,15.9574925071,16.0250979907,16.0216660821,15.954351495,15.9265768578,15.9555610994,16.0071260099,15.6831046913,16.0237899371
2399,15.3919046402,15.4204519272,15.7035943782,15.5087525225,15.607698158,15.6489945023,15.4298750259,15.3574082435,15.4181011848,15.4178704025,15.3914424071,15.3878273131,15.5084068135,15.549378816,15.6831046913,15.5646531658
2400,15.418589592,15.4375520706,15.6782610349,15.5504594709,15.5009455046,15.5713883952,15.5669063677,15.4991203429,15.5460848708,15.5522192537,15.4237916637,15.3747624353,15.5210470254,15.5797902984,15.6831046913,15.5346790084
2401,15.8864889145,15.8378789902,15.6540759847,15.5826999482,15.5502563711,15.6303944008,15.8362187416,15.8271102094,15.8529453256,15.8446492907,15.7932469515,15.7840601785,15.9105126749,15.85655226,15.6831046913,15.8680440724
2402,15.8132802963,15.7998908997,16.1182946572,16.1056131447,16.1134828953,16.056746429,15.677071518,15.7124915879,15.6755789186,15.6898551702,15.8088479222,15.8531926683,15.8072803408,15.7826917058,15.6831046913,15.7675156545
2403,15.9776472092,15.9981294632,16.0894954387,15.881720819,15.8540575056,15.8427553895,16.1379369353,16.0497560297,16.0772855312,16.0899786679,16.0124502832,15.9786794569,16.0581485448,16.0517803459,15.6831046913,16.0538774473
2404,16.2189601898,16.2283699036,16.4099406503,16.4296713999,16.3368072393,16.4112721405,15.935491221,16.1150606929,16.1440803263,16.1426249512,16.1308189579,16.1786774738,16.1196028307,16.1830710316,15.6831046913,16.2086364646
2405,15.2570007324,15.2429933548,15.0183395729,15.0416269384,15.0975261565,15.1055648369,15.2006749458,15.2584167913,15.2534368186,15.2542294796,15.2630559018,15.2386750192,15.3554048564,15.2519348498,15.6831046913,15.2378431543
2406,15.8724317551,15.8691102982,15.8026864144,15.9837148976,16.1027232734,16.1515970452,15.6868829058,15.8303323716,15.8403713152,15.8398517324,15.8769829086,15.8003921782,15.9458490131,15.888703344,15.6831046913,15.8966810534
2407,15.8439048767,15.8679672241,15.8162086721,15.8909786075,15.9164636137,15.9056096893,15.8618689955,15.8700921244,15.7931019684,15.8099748537,15.8843837583,15.8953114141,15.8086831779,15.8235271587,15.6831046913,15.8274144012
2408,15.8152795792,15.8010507584,15.8278786977,15.8038257217,15.8221140402,15.8404557315,15.7298803568,15.7886642101,15.8112842165,15.8130702064,15.7936308747,15.8046412812,15.8322684285,15.8359553958,15.6831046913,15.8192294877
2409,15.4209480286,15.4475418091,15.4690222819,15.5967965901,15.5587415759,15.5639205146,15.5669063677,15.5044905462,15.5439679984,15.5482000202,15.4306568645,15.3886435662,15.4949816938,15.5477401715,15.6831046913,15.5051397612
2410,15.7358434677,15.7285493851,15.6024445089,15.5776908214,15.6974685131,15.7498159486,15.8348264272,15.8395114269,15.8612533856,15.8546186311,15.7394174424,15.6951009039,15.7683605687,15.7841547487,15.6831046913,15.8410651452
2411,15.3638637543,15.3754837036,15.2183703981,15.2528485591,15.2745912459,15.2934558985,15.3432084307,15.3845650633,15.3933393786,15.4003158139,15.37459925,15.3741860825,15.351885316,15.3585529709,15.6831046913,15.3684446541
2412,15.5797227859,15.4588504791,15.2327740318,15.4363756513,15.5515313389,15.6763217455,15.4426275922,15.4819836781,15.4707028751,15.4725366532,15.4526746342,15.3206233643,15.6386122488,15.6473592552,15.6831046913,15.6449151849
2413,15.4450597763,15.4474821091,15.3800905048,15.3867554982,15.3910323551,15.407417778,15.5095048939,15.5055156389,15.5005012648,15.497733279,15.4758626549,15.4944465388,15.3460916041,15.3123048648,15.6831046913,15.3323284279
2414,15.8597085953,15.8884799957,15.5555682602,15.6103503463,15.6203233218,15.6649901381,15.8697934207,15.9155703992,15.8805163256,15.8757586001,15.8983958385,15.905699279,15.8535479674,15.8868415769,15.6831046913,15.8695051428
2415,15.2343835831,15.2465854645,15.0915938528,15.1718882426,15.1840413814,15.2034074949,15.3018557683,15.2026654554,15.222702615,15.2190334814,15.231283081,15.2401236283,15.2129521599,15.2760412818,15.6831046913,15.3195510889
2416,15.4619064331,15.450005722,15.5013298133,15.5126111527,15.5532532567,15.5990643958,15.352113099,15.4861507391,15.486866102,15.4883527008,15.4641424997,15.4782676925,15.3985036149,15.391322475,15.6831046913,15.3828576454
2417,15.6765007019,15.6911756516,15.7068735761,15.6491733458,15.6500490142,15.6352461961,15.725234137,15.6841204923,15.6785179968,15.6754048354,15.6879790356,15.6814861929,15.6457461732,15.6567546545,15.6831046913,15.6388806273
2418,15.4455429077,15.4741598129,15.6524062571,15.4177224595,15.5649025638,15.6149220979,15.4415557305,15.4614499764,15.4691377784,15.4625482874,15.4785216597,15.4765886194,15.5472006752,15.5707388484,15.6831046913,15.5923614556
2419,16.0847377777,16.101076889,16.0702974015,15.9756511481,15.9419032189,15.8865567874,16.1173986854,16.1299841405,16.1100049996,16.0904434134,16.1072499887,16.1496121899,16.1195215329,16.1412316389,15.6831046913,16.160267072
2420,15.5372833252,15.5475564957,15.6292247205,15.6656070771,15.6923836859,15.6900232704,15.5885155441,15.5595377739,15.561270469,15.5670175624,15.5492736762,15.5141225628,15.3952471323,15.4001700561,15.6831046913,15.4532536239
2421,15.9036436081,15.9097297668,15.7156766625,15.7041995849,15.6789944618,15.6725376194,15.8427498375,15.8489933015,15.8604395489,15.8496783172,15.9050611889,15.9457483651,15.8635426145,15.8796721723,15.6831046913,15.8762805897
2422,15.6057415009,15.5979896545,15.7898009919,15.6818452251,15.632428055,15.6083557399,15.6188745987,15.558175489,15.5746990212,15.5746642282,15.5614743717,15.5762567435,15.6381956289,15.6107412036,15.6831046913,15.5904671943
2423,15.1084539413,15.1163572311,15.0127157653,15.0036198744,15.0056069497,14.9795857663,15.1077342645,15.0956247851,15.0942665039,15.0948551135,15.1000747175,15.1007160577,15.0767739707,15.0885335116,15.6831046913,15.1145789724
2424,16.1811706543,16.2390586853,16.1099972289,15.9892052545,15.8801381485,15.8444693687,16.1623684836,16.1429909587,16.121885293,16.1531193956,16.1938224721,16.2152742332,16.1587749415,16.1810944571,15.6831046913,16.1742377863
2425,16.0310569763,16.0422225952,16.0308905487,16.125755974,16.0235890516,15.9350402609,15.9234134248,15.9858555171,16.0071655873,16.0058762614,16.0177846044,16.0379216095,16.0698677838,16.060284047,15.6831046913,16.0209465772
2426,15.5778409958,15.5196657181,15.79940044,15.7791451916,15.7110045307,15.6630600112,15.5895179334,15.5344164363,15.5751386206,15.5745420505,15.5614741171,15.4924175609,15.6483563581,15.6261887088,15.6831046913,15.6116236268
2427,15.7254053116,15.7107078552,16.09446865,16.1319328866,16.1009308451,16.026823895,15.6728457734,15.7124831309,15.692018098,15.7041764448,15.7211637472,15.7520412211,15.7623859793,15.7116038296,15.6831046913,15.7667398521
2428,15.8244245529,15.8395448685,15.9884016085,15.9422151277,15.934180495,15.893219055,15.7903648022,15.7880076903,15.8101193138,15.796763583,15.8371718363,15.8484044027,15.8656566454,15.800354291,15.6831046913,15.7550823365
2429,15.7132570267,15.7433326721,15.6425379965,15.5699879749,15.581528146,15.6068842151,15.7733035334,15.774392299,15.7732483089,15.7653128816,15.7063842802,15.7386488355,15.6626661031,15.6851054642,15.6831046913,15.6667568378
2430,16.2842399597,16.2932266235,15.7422754939,15.6237973939,15.6948675503,15.8025973072,16.2341775326,16.2474294319,16.2150671067,16.2065012068,16.2737817008,16.1784980555,16.3023493184,16.2840850826,15.6831046913,16.2482408019
2431,15.6882764816,15.6950273514,15.7252650743,15.617734664,15.5721854906,15.5845578556,15.650851074,15.6212187883,15.6404483144,15.6328008366,15.6644898891,15.689120802,15.6055523173,15.7002385191,15.6831046913,15.722910585
2432,15.7164892197,15.7577606201,15.6163576933,15.7177836108,15.8511169426,15.7298010106,15.6797589078,15.6821463452,15.7055681392,15.6787079656,15.748299751,15.733426555,15.7215865442,15.7307440614,15.6831046913,15.8217279323
2433,15.3440027237,15.3498918533,15.3598463548,15.372486626,15.3395147591,15.3438405153,15.4085138055,15.3644411262,15.4153120248,15.4198875998,15.3267846472,15.3503327962,15.3577750366,15.3302252944,15.6831046913,15.3159505512
2434,15.8491685867,15.8443044662,15.7054150749,15.7590037334,15.7759090265,15.7350631661,15.7898523773,15.7793483791,15.766456109,15.8029169932,15.8172290632,15.7604111279,15.7124400685,15.7668919156,15.6831046913,15.7918865038
2435,14.8651126862,14.8914897919,15.3328873063,15.4423364444,15.4511590359,15.3972635639,15.0968649534,15.0655616764,15.1099058492,15.1240796305,14.9861468327,15.0527804162,15.0113604219,14.9379396192,15.6831046913,14.9233215849
2436,15.9097120285,15.9195075989,15.6445419589,15.7054945862,15.7063650356,15.7585119041,15.8298658675,15.8240128316,15.8039383729,15.8171536711,15.8881032573,15.8863247249,15.9971782404,16.0204264549,15.6831046913,16.000961452
2437,15.9920864105,16.0370691299,16.4838160808,16.2129410913,16.2128176845,16.2270590009,15.6844665679,15.9239111481,15.8938943523,15.9187288807,15.974817239,16.0231424771,16.1257476369,16.0778460484,15.6831046913,16.0324711672
2438,15.6746191025,15.6720867157,15.361526815,15.3738291981,15.3109646698,15.3013059028,15.7191397897,15.6718467392,15.667847904,15.6814689649,15.6700091553,15.6501282242,15.6561733612,15.6017978777,15.6831046913,15.6239500011
2439,15.7166618347,15.7051660538,15.5862648272,15.540001606,15.5447687334,15.5821428,15.6976521349,15.7110803049,15.683161398,15.6785736237,15.6658820265,15.6757127791,15.717723602,15.7144825225,15.6831046913,15.7254435712
2440,15.2555343628,15.2415008545,15.6401430305,15.5414146316,15.5603419485,15.6050980322,15.3279672516,15.3298762765,15.3414869632,15.3211564672,15.2915331912,15.3458413036,15.154732558,15.1491825093,15.6831046913,15.1050911618
2441,15.8007648468,15.7955785751,15.8589989518,15.7776851695,15.6841345694,15.6022013939,15.709651689,15.8108553657,15.8109862802,15.7995722976,15.7638862492,15.9699037271,15.7212905887,15.7140149751,15.6831046913,15.7928893152
2442,16.2139411926,16.2417224884,16.588210883,16.4939355649,16.5010488726,16.3956406534,15.934916882,16.2303792199,16.286346782,16.2748929844,16.2700622258,16.2934151531,16.2283141287,16.2786456764,15.6831046913,16.288380254
2443,15.620557785,15.6349983215,15.6560896418,15.6214052359,15.6010517898,15.5720834839,15.555102886,15.5521960594,15.5406808324,15.5402556628,15.6127926375,15.6117495032,15.4590568478,15.4341858821,15.6831046913,15.427123014
2444,16.0370853424,16.049489212,16.1261463675,16.0822344917,16.0783158241,16.0437102697,15.9339305774,16.0172165485,16.0626453463,16.0662654065,16.0570382847,16.0756219184,16.0239214208,16.0547222037,15.6831046913,16.0951135217
2445,16.2493232727,16.2589004517,15.8110955431,15.9469257248,15.9959728649,16.0228602856,16.2929953157,16.3085281217,16.3332531388,16.3337226529,16.265178519,16.2085933291,16.2179361515,16.2433846806,15.6831046913,16.2523681261
2446,15.4926868439,15.4916843414,15.4442013204,15.6030942869,15.6482716429,15.6268979782,15.4324915533,15.4465553987,15.4751401102,15.4677492709,15.5304278172,15.5340631736,15.5796975112,15.5560712388,15.6831046913,15.5280182364
2447,15.3184646606,15.2777212143,15.1062296471,15.1119224584,15.127082935,15.2129705781,15.3222779651,15.2311152093,15.2095377897,15.2202291285,15.3173376867,15.3073593189,15.274212397,15.3318370032,15.6831046913,15.4144721947
2448,15.4195579529,15.4355564117,15.598058371,15.5818373829,15.5150061923,15.529024679,15.6361536734,15.5622659133,15.5803898601,15.5885132004,15.4467222066,15.363911877,15.4571222159,15.5200146782,15.6831046913,15.5555023549
2449,15.5546947479,15.5370313644,15.348246865,15.5243378504,15.5059724979,15.5759545412,15.5667483964,15.5452575956,15.5382520765,15.5380112018,15.5640943783,15.5648315107,15.4718930182,15.4258025758,15.6831046913,15.4355035108
2450,14.9463024139,14.9224201202,14.9976188472,14.9575907822,14.9944916464,15.0550547939,15.0128404206,15.0853245084,15.0849660423,15.0910748203,15.0169814132,14.9502482579,14.9039697239,14.8798232102,15.6831046913,14.864939103
