id,price_doc
31876,4542189.18832
31877,20908042.8435
31878,3020646.64693
31879,7986757.93462
31880,9902662.70661
31881,4472393.22589
31882,12443708.9646
31883,4510479.85067
31884,5318048.21641
31885,5791391.90984
31886,7640898.14115
31887,8905371.72173
31888,4018571.99507
31889,11963665.2072
31890,4706373.24218
31891,3420505.79497
31892,3883395.68912
31893,17152193.8687
31894,7310322.47372
31895,3004825.00775
31896,3988392.48535
31897,3512087.07149
31898,4140695.65077
31899,3982118.22165
31900,5453715.92977
31901,6615791.05626
31902,6764780.79755
31903,5739775.71443
31904,4321075.07662
31905,6202280.0881
31906,4194908.2522
31907,3953950.188
31908,3611885.46638
31909,7040066.56262
31910,4036918.91306
31911,3878990.3361
31912,5998404.51723
31913,7035217.77275
31914,6262707.05904
31915,6932137.05056
31916,4428758.31158
31917,5180015.85268
31918,4370500.99731
31919,6621711.10026
31920,3731095.65929
31921,5365848.92395
31922,5059558.99855
31923,11073531.5119
31924,10802720.1624
31925,6321914.21465
31926,8451730.19219
31927,11453967.3267
31928,6815801.96862
31929,13671313.2877
31930,8047487.38023
31931,6205816.36637
31932,7977067.54947
31933,6503715.23038
31934,5000445.45292
31935,4989771.52792
31936,4000991.00667
31937,6151213.55351
31938,5236645.12389
31939,5706993.68864
31940,7068207.33766
31941,27462035.4317
31942,5261799.82837
31943,7839439.05257
31944,3808286.05824
31945,5354433.2985
31946,10513455.549
31947,7694790.9247
31948,6297424.02355
31949,8990943.38564
31950,11540020.9169
31951,5464432.93021
31952,5579835.83932
31953,3543020.64479
31954,9861085.32474
31955,5153040.68543
31956,8253797.54261
31957,4255234.24777
31958,4268818.14124
31959,10659452.7204
31960,7037068.07289
31961,7562858.94018
31962,4887192.57078
31963,6530900.55864
31964,4686207.08331
31965,5988920.18918
31966,12349630.471
31967,9200657.33446
31968,6698441.5135
31969,22356634.1559
31970,5580974.31786
31971,3916937.78774
31972,4986469.87551
31973,4457866.80369
31974,6703543.66022
31975,3683193.23182
31976,4442575.58167
31977,7808805.22704
31978,5030360.36283
31979,4827394.93364
31980,4813646.67261
31981,5590190.19338
31982,8248774.48352
31983,9724188.55519
31984,7092262.16941
31985,4751126.22541
31986,3995849.51919
31987,5730286.60339
31988,7261736.601
31989,13074892.3393
31990,3301455.84284
31991,8492201.79524
31992,4401212.63943
31993,10140217.4817
31994,7088465.83302
31995,7729465.88914
31996,10090041.04
31997,5073497.06589
31998,3965715.26473
31999,5403754.22885
32000,5742020.42993
32001,37622057.9123
32002,14806127.9015
32003,9100957.18729
32004,6877718.97469
32005,4869627.22894
32006,13712745.5037
32007,9422454.63922
32008,6588042.56818
32009,4007286.22217
32010,7753447.55437
32011,5289322.16352
32012,2034026.43228
32013,5130806.63114
32014,4976579.43422
32015,7493504.28476
32016,6712975.75939
32017,9741352.3111
32018,6780243.89028
32019,5782910.09984
32020,5336140.42863
32021,7662286.33865
32022,5211023.2018
32023,3814001.14094
32024,5643038.95376
32025,5618529.52626
32026,4637513.04856
32027,7729822.29677
32028,4896078.53513
32029,17045137.514
32030,4211055.28006
32031,3839676.8104
32032,7367623.14855
32033,6599577.97343
32034,3947689.76477
32035,6909763.31969
32036,7187532.89838
32037,7525455.31052
32038,5699792.47492
32039,9153937.84211
32040,13176427.8435
32041,3343881.49999
32042,6091258.25582
32043,27688785.7673
32044,5165804.91508
32045,3282460.33831
32046,7350028.98357
32047,10152224.4484
32048,11756167.2821
32049,6681099.20346
32050,10361202.1967
32051,7112834.92396
32052,5792694.22037
32053,8225746.69944
32054,6433859.82798
32055,4436689.72408
32056,9369799.30389
32057,4730759.50069
32058,4353351.35757
32059,5343151.27345
32060,5879846.07225
32061,8421483.1428
32062,5367657.58528
32063,5908209.33429
32064,8696606.11422
32065,5710789.76814
32066,6576577.27507
32067,3754007.1732
32068,4952751.43141
32069,2909330.10584
32070,9606842.9594
32071,4907161.19922
32072,4236397.15822
32073,3592858.94203
32074,5296120.47903
32075,11637692.3247
32076,20603959.1221
32077,8318027.02959
32078,3784429.15485
32079,4149409.82332
32080,4907755.45942
32081,28811242.3134
32082,5018553.602
32083,3631135.55251
32084,5807267.88458
32085,7799664.86182
32086,9310349.16973
32087,5168446.74546
32088,20543099.1181
32089,7353931.88088
32090,13745985.8103
32091,6382834.69779
32092,5132600.73602
32093,5519304.55879
32094,7390115.92882
32095,6488677.36314
32096,3515956.41265
32097,12685211.7579
32098,6271699.77954
32099,7582043.41998
32100,7844792.27756
32101,5387211.98834
32102,4221381.80068
32103,3809777.19347
32104,5373991.50829
32105,6562442.13531
32106,6969876.5946
32107,5234881.52985
32108,3730950.78242
32109,7295364.80024
32110,3771527.18232
32111,13530876.93
32112,16074829.3346
32113,8175676.1753
32114,7802522.90905
32115,7941375.63147
32116,6355445.74542
32117,8274077.41494
32118,6849020.1778
32119,9007301.88291
32120,11587723.813
32121,2949919.65587
32122,6525296.8521
32123,16439819.7669
32124,8009724.78998
32125,10130824.9858
32126,6825240.76303
32127,7901282.50225
32128,6008265.40463
32129,5454446.21795
32130,3488483.7826
32131,11821827.1476
32132,2027531.26154
32133,3840591.21959
32134,3527952.78156
32135,7097624.07924
32136,11466129.8564
32137,9084034.33701
32138,6219083.89151
32139,6943221.33333
32140,5912909.78848
32141,3034181.95865
32142,4120679.04399
32143,7803951.27925
32144,4727772.52339
32145,21587547.9038
32146,7008798.23924
32147,5936109.53285
32148,4691421.08033
32149,9604119.87137
32150,4476639.98021
32151,9095752.02965
32152,5001426.5244
32153,6796847.06397
32154,4817402.62077
32155,6386341.32921
32156,5335557.25764
32157,12343592.5274
32158,10025358.8252
32159,12984395.2048
32160,5387465.78803
32161,8878678.01136
32162,7453958.08618
32163,9007531.46967
32164,13324332.9374
32165,9361263.96035
32166,9391895.11464
32167,11095325.275
32168,7174122.93468
32169,4389042.04389
32170,10779952.1037
32171,13750195.0647
32172,7986920.72491
32173,5863656.02635
32174,7227373.14713
32175,17566319.5054
32176,4931484.2457
32177,10333595.407
32178,5791360.92202
32179,9899534.72268
32180,6228180.52228
32181,5707126.63804
32182,4760149.50356
32183,5482605.12205
32184,12377656.0594
32185,6283055.67056
32186,6990178.9146
32187,3950031.33193
32188,8163461.79223
32189,3533989.06967
32190,4872082.90968
32191,4373368.05029
32192,13809585.8978
32193,6303013.064
32194,3477582.63971
32195,11878293.9546
32196,14625425.439
32197,10653948.3383
32198,6592785.08616
32199,8177649.16408
32200,7650505.75289
32201,8326716.07766
32202,3667365.72153
32203,4286559.89172
32204,5909733.27206
32205,17645499.1474
32206,8665075.93998
32207,9329439.77726
32208,6147483.38743
32209,4743703.51897
32210,6035867.40547
32211,36584381.6218
32212,5104618.82445
32213,5668620.07181
32214,7283865.94507
32215,6394892.12751
32216,5782847.3378
32217,5809345.63901
32218,5325161.6389
32219,10135855.4626
32220,5241410.77879
32221,7990291.06284
32222,5146604.68592
32223,4433414.1307
32224,5336222.64843
32225,6473959.32397
32226,7231455.97153
32227,16424959.2549
32228,10509076.9849
32229,18062100.2963
32230,5035464.89254
32231,15652300.6815
32232,3864378.59628
32233,5209184.00492
32234,9773471.26934
32235,19481581.798
32236,6975041.58817
32237,38277840.715
32238,6602832.31
32239,14082720.9665
32240,7261408.26893
32241,5097213.9515
32242,5254302.67345
32243,7026833.45299
32244,5076650.64155
32245,7617880.10777
32246,6524467.52252
32247,6341511.2552
32248,8887360.87335
32249,7001637.70892
32250,6566613.3657
32251,4817693.78504
32252,6692676.30141
32253,9054301.34337
32254,28606681.478
32255,5657387.0545
32256,6365263.95883
32257,3925061.9757
32258,6203972.1672
32259,5254278.06935
32260,8383914.06848
32261,24524063.4171
32262,8352126.36867
32263,5699504.8049
32264,4699789.81824
32265,9741105.88638
32266,10796987.4603
32267,5979705.34991
32268,4492699.5415
32269,6389836.01082
32270,9621123.83096
32271,6492885.49931
32272,3508163.271
32273,7867945.85523
32274,4990006.51172
32275,6175282.47836
32276,9151244.92617
32277,11920088.1215
32278,7295475.54645
32279,4728888.35041
32280,5081754.05895
32281,5687473.1896
32282,9105425.997
32283,7086974.17867
32284,4149244.37167
32285,9018029.48988
32286,10540182.8513
32287,5615643.13018
32288,5278173.22653
32289,4267935.61831
32290,9018478.90205
32291,4179382.9976
32292,9089987.10332
32293,6024319.8026
32294,10151783.0692
32295,6024513.6494
32296,8036970.17989
32297,9761240.83426
32298,8967113.44497
32299,3554023.39439
32300,6560174.59118
32301,12037028.979
32302,8143747.16444
32303,6895923.17428
32304,5035946.53501
32305,5555532.52273
32306,7384221.89523
32307,13306800.166
32308,5051793.5494
32309,6547333.58234
32310,5528077.37163
32311,6978793.69576
32312,3877160.93542
32313,5336432.60271
32314,6471861.19535
32315,11898832.702
32316,4914696.63176
32317,11008720.4526
32318,9369139.45277
32319,4810135.6933
32320,9105236.17465
32321,6901747.20377
32322,4386205.32162
32323,7187901.95587
32324,8065378.81425
32325,4340604.10248
32326,4775616.44529
32327,5671209.30004
32328,8084675.46983
32329,5547340.49449
32330,5780099.33193
32331,5971622.57632
32332,6644828.41969
32333,8216137.04753
32334,4969501.30431
32335,7106248.527
32336,7517134.4826
32337,6075353.58691
32338,5022756.15269
32339,7498354.12204
32340,6643251.30411
32341,6450715.47046
32342,5674119.05374
32343,6699921.02331
32344,4394936.66499
32345,5385678.21221
32346,4968853.87151
32347,5023672.64961
32348,6415929.79483
32349,5617707.35244
32350,11750791.8665
32351,7441633.87562
32352,9623992.49224
32353,5447509.81888
32354,6257022.97548
32355,6582887.12961
32356,5602391.8528
32357,6995671.95017
32358,6438128.68188
32359,16726040.9131
32360,5481062.58386
32361,7733549.84415
32362,8835110.28856
32363,6772728.5716
32364,4649762.41945
32365,7087531.48443
32366,7702640.65864
32367,3910533.41768
32368,5296153.33891
32369,7103262.6548
32370,3665127.04485
32371,7332428.81038
32372,9327032.41047
32373,8621679.54382
32374,17647490.69
32375,5328187.77435
32376,5810800.40428
32377,6566610.02972
32378,6178194.17852
32379,5108199.86055
32380,7855364.97283
32381,4618795.43203
32382,9926282.83053
32383,11564958.0225
32384,4971634.26173
32385,8051215.99139
32386,8921087.34833
32387,3994562.93698
32388,4469538.94162
32389,10073681.2713
32390,4380628.81984
32391,7086686.66628
32392,6567387.90919
32393,7446742.03147
32394,5016441.82393
32395,5042240.24072
32396,4951263.54527
32397,7086974.17867
32398,5159361.7105
32399,9289001.42446
32400,6387871.25749
32401,7029282.29674
32402,3813489.83788
32403,11753515.8471
32404,5131946.38041
32405,13468093.1281
32406,5950568.65984
32407,6570522.71899
32408,4550886.45513
32409,17528484.3784
32410,5241861.26355
32411,7385165.11176
32412,9165844.85298
32413,10822733.2146
32414,11463200.281
32415,4723090.78394
32416,9120544.57251
32417,7904461.8983
32418,6179605.29575
32419,5857961.64497
32420,7217796.92036
32421,2031412.1543
32422,4479119.33888
32423,5542426.31763
32424,6500470.33002
32425,4038000.04418
32426,8759018.23684
32427,11142714.0767
32428,6514298.72512
32429,8607476.93628
32430,4261490.1862
32431,7339321.49961
32432,10542083.5019
32433,3712010.88421
32434,10204343.4043
32435,6368130.74989
32436,8954511.54609
32437,7999766.19405
32438,6224368.11268
32439,4428796.48533
32440,7566472.88541
32441,2981465.35754
32442,9334253.54771
32443,5187375.10179
32444,5160273.8652
32445,8558521.73962
32446,8473438.74416
32447,8405149.86304
32448,5439331.82716
32449,11447439.141
32450,6729267.09749
32451,10095840.0859
32452,6324951.42058
32453,6812407.09916
32454,4858211.48069
32455,7661980.75461
32456,5673535.5478
32457,5380084.40181
32458,7154248.82859
32459,9122486.1956
32460,5330564.91837
32461,12614306.8136
32462,7034893.24346
32463,4696996.11181
32464,8667363.88999
32465,4172606.87769
32466,7692613.91618
32467,5509402.41154
32468,7181874.354
32469,7595901.7624
32470,10167699.5428
32471,20276731.8182
32472,6090044.0715
32473,5578438.90143
32474,4582571.00592
32475,12817267.5994
32476,6471038.039
32477,3507660.96485
32478,7043007.92923
32479,4011836.71857
32480,9790015.34372
32481,5609313.35978
32482,4450495.94965
32483,9336471.28428
32484,12069242.85
32485,13907945.3442
32486,6636085.18597
32487,6111507.6512
32488,11642777.3727
32489,12362633.4729
32490,5360775.50358
32491,6791657.52185
32492,9401096.35496
32493,8087926.04241
32494,6017130.74523
32495,5579721.63339
32496,5482949.08147
32497,6418886.18748
32498,12774877.43
32499,11425331.4395
32500,4340198.69081
32501,8607412.33759
32502,7384002.15248
32503,4897979.07924
32504,4291353.25166
32505,6810517.27814
32506,6287827.49556
32507,3418279.27739
32508,6277511.87152
32509,4427794.25464
32510,11975413.4299
32511,4321088.25364
32512,5285752.68714
32513,5249931.21043
32514,6409945.5374
32515,6800620.90258
32516,6774740.85553
32517,10715341.1854
32518,4692695.78444
32519,3991623.98361
32520,2087649.72855
32521,6551006.99022
32522,6298324.03128
32523,7346638.72914
32524,7169437.63288
32525,5294261.72956
32526,7780798.48141
32527,7230505.98493
32528,4834502.98562
32529,6135831.65794
32530,5440464.08843
32531,6203702.01881
32532,13359236.5798
32533,6212276.25357
32534,4311350.67934
32535,5331774.64361
32536,11082608.1443
32537,6742556.76928
32538,8684563.92086
32539,5532248.23825
32540,7413187.75386
32541,10872791.3487
32542,5517964.75575
32543,6076179.77044
32544,5043058.48698
32545,4906116.90728
32546,10470358.6266
32547,6240494.03552
32548,3806428.4566
32549,3650051.40414
32550,6326442.02435
32551,5049305.77126
32552,6117866.7062
32553,6197869.93899
32554,9024908.44576
32555,8681895.49774
32556,8670384.01291
32557,3532086.42805
32558,6218314.75663
32559,8273974.01912
32560,6242705.80462
32561,5605629.99614
32562,10695102.0128
32563,5989896.22083
32564,5118456.33755
32565,7616608.99578
32566,4286015.24707
32567,4519187.25444
32568,9184898.77015
32569,7358121.04932
32570,5704900.79522
32571,6110586.80921
32572,7072233.76779
32573,7038433.60517
32574,6634907.79662
32575,5761113.69645
32576,6651740.02667
32577,4864808.0546
32578,6339217.6519
32579,8220003.72188
32580,5428723.8432
32581,4338068.01796
32582,7009308.91825
32583,7647344.09303
32584,4492730.39815
32585,4760799.44511
32586,5732337.91077
32587,5496329.05699
32588,6186941.38786
32589,2703453.51935
32590,8080827.05164
32591,7721065.19178
32592,4024276.73955
32593,3728950.06362
32594,4235583.49802
32595,6775405.3713
32596,9135295.47462
32597,6678606.55274
32598,9185675.42898
32599,5944567.15262
32600,7157068.45692
32601,5045281.99855
32602,7418535.24372
32603,6441641.15257
32604,4196312.24028
32605,5157771.82191
32606,5446167.41175
32607,7392413.53162
32608,7215045.85274
32609,7164151.14813
32610,6988601.62394
32611,6380280.32686
32612,3745372.43115
32613,5338661.23377
32614,9432121.78033
32615,3831655.80349
32616,6232062.65941
32617,7064449.75681
32618,6014568.45361
32619,4108249.95857
32620,6801652.13555
32621,5959707.27467
32622,15271958.7386
32623,9434944.56942
32624,12297111.4207
32625,8761647.34821
32626,7512250.66985
32627,7206879.84585
32628,7417306.81913
32629,11399376.6849
32630,5571155.85712
32631,5675868.5324
32632,6674657.10841
32633,6738251.7996
32634,5898006.11474
32635,7867627.64886
32636,4849064.11082
32637,7402097.02198
32638,6565929.10557
32639,5742041.06037
32640,5472208.5331
32641,5449731.88601
32642,6153548.69299
32643,10779262.3508
32644,6761529.6646
32645,5832053.35989
32646,6599075.50229
32647,12489340.5558
32648,5688559.06311
32649,6157952.32015
32650,7702073.30506
32651,2091038.00072
32652,8939181.11673
32653,10697119.4833
32654,5427667.58729
32655,11957112.8226
32656,4445836.56175
32657,5707238.64611
32658,7728117.10145
32659,3640907.03012
32660,5991958.33293
32661,6613747.10689
32662,12426087.0822
32663,8794499.01829
32664,8998435.23826
32665,11739039.1483
32666,7154854.81399
32667,5846683.37693
32668,6411554.81115
32669,10323731.8811
32670,6821610.0183
32671,5852080.27907
32672,4155502.51102
32673,8665851.11507
32674,5410528.70102
32675,4605135.08726
32676,5763517.2401
32677,4296459.51508
32678,8836921.1715
32679,4627123.95634
32680,18341672.5728
32681,7676736.77166
32682,5075315.34677
32683,11077464.7734
32684,6072127.3617
32685,6195025.48728
32686,6266322.28884
32687,5528435.51809
32688,6280617.86326
32689,5591534.25755
32690,7489358.86972
32691,7189855.65849
32692,11257087.8924
32693,6954412.27325
32694,6158775.55037
32695,8273447.29422
32696,3773321.46435
32697,6718815.88706
32698,5757027.10343
32699,5508985.39722
32700,8237701.5681
32701,9991549.22513
32702,11827265.7508
32703,7910451.21234
32704,9933515.34098
32705,8801775.34332
32706,4311814.23451
32707,7353756.88492
32708,5687539.84994
32709,5183631.57076
32710,9955639.43119
32711,5813443.68769
32712,7110570.29073
32713,5103255.68449
32714,7231982.26932
32715,4113776.65818
32716,4305408.37765
32717,7531015.45016
32718,8214877.46487
32719,5239869.71958
32720,4693809.54469
32721,14118561.7996
32722,5975026.09808
32723,4468213.67802
32724,7551709.9275
32725,16616140.0913
32726,4756123.98934
32727,4521031.11371
32728,9089396.35276
32729,5336030.12838
32730,8504042.84096
32731,5426587.7126
32732,5065059.2409
32733,5618555.36694
32734,5007998.56965
32735,6261926.40608
32736,4084917.11144
32737,4490455.42757
32738,7692279.11549
32739,26881102.583
32740,5067262.89697
32741,5968905.95065
32742,10889364.6924
32743,6671139.1013
32744,11936509.3071
32745,5271159.84889
32746,9383739.4252
32747,6411116.96159
32748,3960270.50166
32749,3533763.71857
32750,8475741.87599
32751,6389128.90521
32752,27040984.6987
32753,5649696.67469
32754,6782893.71698
32755,6257142.51703
32756,6877978.26986
32757,9857263.41761
32758,6551727.5281
32759,5313659.49093
32760,5343336.94354
32761,5078051.43186
32762,7324029.68086
32763,5842244.11843
32764,5393513.91395
32765,5128739.20579
32766,7228586.37485
32767,5819455.05621
32768,5786692.66937
32769,5651371.21038
32770,5524364.68402
32771,11081361.7726
32772,12074692.0445
32773,5693736.49065
32774,5767338.75603
32775,5687998.15976
32776,5276674.11531
32777,4664282.02296
32778,5502648.24833
32779,4175149.1408
32780,6658473.02981
32781,7391690.42488
32782,5756598.9753
32783,8688792.12065
32784,8810419.93436
32785,5496510.23127
32786,4872947.49222
32787,9151817.99227
32788,4689120.06441
32789,4663786.73291
32790,4959629.8651
32791,5755583.98537
32792,5247275.97911
32793,14154905.8624
32794,1999487.53078
32795,5302629.72311
32796,6386893.71097
32797,6035799.71998
32798,6833473.67696
32799,11137244.5706
32800,4181411.78486
32801,5599551.5842
32802,7331866.87374
32803,4591517.17678
32804,9431978.46436
32805,9933349.94699
32806,5366827.76317
32807,4996289.16292
32808,5565914.58635
32809,8296819.57032
32810,5448211.30577
32811,7492052.57688
32812,4988430.66832
32813,7041199.26424
32814,3809784.63461
32815,4705538.16476
32816,4515767.75319
32817,5786529.36693
32818,8108605.24958
32819,3168104.51578
32820,4984501.3006
32821,11607928.2575
32822,6027339.33183
32823,7574802.01742
32824,6107502.38651
32825,5891583.46613
32826,9598216.78068
32827,7964163.84581
32828,5926773.21293
32829,5702736.83615
32830,5024239.01846
32831,5984885.91898
32832,3755522.95594
32833,11884308.5063
32834,8944959.73707
32835,5801189.44258
32836,5402567.57868
32837,5279563.9196
32838,4803714.8971
32839,16233300.1437
32840,6369027.42545
32841,5374265.15691
32842,7049819.80908
32843,3780219.44844
32844,5279067.29183
32845,7085022.96071
32846,9640846.46581
32847,3758916.11842
32848,9488600.60574
32849,3826945.56717
32850,7351738.55013
32851,9368507.16851
32852,4183364.37734
32853,4022879.30278
32854,8058146.01059
32855,9100573.8299
32856,4648071.96666
32857,8045561.28959
32858,3463362.9642
32859,5273363.27234
32860,6935979.62955
32861,5633871.23929
32862,6891486.46572
32863,5922336.58321
32864,7131231.52726
32865,7507715.79579
32866,3347358.15989
32867,4286983.16958
32868,9319316.23491
32869,6445154.07152
32870,5322741.18994
32871,4332753.27325
32872,7913976.22093
32873,4664790.46173
32874,4939626.32674
32875,6875499.57472
32876,7234916.72632
32877,8750119.26784
32878,9530870.99759
32879,4147757.91176
32880,7352096.06088
32881,7702292.86936
32882,7058201.73831
32883,5000104.57658
32884,6556405.93483
32885,4687168.88722
32886,4991348.88557
32887,5290453.09703
32888,7814146.79493
32889,3943643.12411
32890,5036993.33991
32891,6159229.13431
32892,5084171.13442
32893,9726656.05827
32894,5605552.13478
32895,7697409.19522
32896,5464204.83502
32897,3445003.31675
32898,10122550.8726
32899,8586039.73358
32900,5315410.28962
32901,6575751.48275
32902,7218559.48773
32903,6709131.36524
32904,10967787.7115
32905,6234518.98613
32906,6512472.60847
32907,4373166.08852
32908,7404758.71822
32909,3214021.48708
32910,7663014.25451
32911,8406771.03806
32912,6037568.17017
32913,6070876.15298
32914,4548157.15682
32915,6968692.40677
32916,10641233.6638
32917,5963510.08888
32918,8922597.23168
32919,11609995.5787
32920,5287090.5264
32921,4195796.34797
32922,4683275.0851
32923,5585212.13594
32924,3221860.8796
32925,5099807.28429
32926,3722852.04433
32927,8765577.21278
32928,8590008.63619
32929,10086648.3566
32930,5183769.19032
32931,5906994.70682
32932,5641592.16696
32933,5345652.07115
32934,4486625.91366
32935,9901632.94606
32936,4792384.67134
32937,4489328.63164
32938,7315792.93643
32939,4531235.8114
32940,7299592.48118
32941,9205177.51476
32942,6943487.26886
32943,5146715.10802
32944,5087680.89234
32945,4851412.89671
32946,7244456.08266
32947,7277815.07883
32948,11234147.4962
32949,5796166.00076
32950,5155161.60464
32951,7424987.2465
32952,6976437.26749
32953,6481036.22192
32954,7364618.02704
32955,9528161.50871
32956,5269061.64145
32957,7381050.65434
32958,9409029.35688
32959,11998254.1515
32960,5632111.65785
32961,8970891.58007
32962,4640946.02488
32963,9318006.89919
32964,4937690.2304
32965,8221790.99195
32966,6320268.95248
32967,6627694.78195
32968,5693763.40865
32969,6177685.22936
32970,5621707.90229
32971,5422334.56753
32972,6103161.41244
32973,5863146.14038
32974,6512627.92732
32975,7078561.44638
32976,5739924.72248
32977,4920791.87329
32978,6949852.62792
32979,5392556.7343
32980,4332545.7008
32981,5430535.96575
32982,6028083.91043
32983,6823029.2755
32984,4845446.38789
32985,4559377.68063
32986,6292940.56344
32987,8218661.07253
32988,6169383.86884
32989,4174130.63832
32990,7725974.80523
32991,3510750.61854
32992,6215477.80633
32993,4851731.03274
32994,3501610.53023
32995,6810609.34094
32996,6446736.18099
32997,8003625.16928
32998,18817167.0941
32999,4132272.30617
33000,5584178.90286
33001,5453110.56872
33002,5628292.82537
33003,4680410.85101
33004,6550399.51104
33005,6904056.9341
33006,11632141.7631
33007,5400259.05907
33008,4029480.21197
33009,7169385.70573
33010,5387806.73833
33011,4782469.33587
33012,4796217.8123
33013,3711824.10082
33014,5358112.9317
33015,4432865.62222
33016,5077070.19967
33017,5151604.87552
33018,5843222.56586
33019,6082793.1576
33020,6251238.03287
33021,6476540.05385
33022,6435168.77093
33023,8825673.15647
33024,12313422.866
33025,4763062.60557
33026,5392462.32478
33027,3823173.99452
33028,5841003.06801
33029,6533011.3828
33030,8083154.55921
33031,4957381.23429
33032,8519770.39731
33033,8148913.52534
33034,3992744.31183
33035,5919909.58392
33036,5515936.0171
33037,7288281.09499
33038,6487665.52883
33039,8656519.25562
33040,10278213.4258
33041,3881504.6117
33042,9401304.55996
33043,6480938.23897
33044,6058460.12907
33045,10642355.0052
33046,6514517.59003
33047,9379728.32484
33048,8288735.93715
33049,17148258.9647
33050,8424982.9398
33051,5923966.29516
33052,9420702.1735
33053,7539501.30505
33054,4015720.5804
33055,10302451.1544
33056,5563866.23798
33057,8468614.40918
33058,5362496.54752
33059,9281086.38165
33060,4907215.69119
33061,4342069.33262
33062,7214863.38728
33063,6104000.60692
33064,5579542.62306
33065,6374473.62441
33066,8880550.83288
33067,5183276.85142
33068,7856838.10516
33069,12302295.9578
33070,7787101.07048
33071,11432619.9318
33072,5049584.96675
33073,3384828.83301
33074,12028204.7171
33075,5472090.9622
33076,6623222.11009
33077,7340589.27571
33078,4837362.02668
33079,9038604.04075
33080,6856863.47627
33081,15841734.4323
33082,8537608.94659
33083,6569819.58528
33084,5220713.58241
33085,10002980.0495
33086,9625131.05121
33087,4861780.94757
33088,4210062.49582
33089,9393502.13543
33090,8620813.78121
33091,5015114.48916
33092,5136488.2302
33093,15446057.4035
33094,5026661.59778
33095,4021858.13931
33096,8303879.82235
33097,5399813.79634
33098,5591373.41962
33099,5860759.70144
33100,6037308.88987
33101,5775941.0712
33102,5692309.5744
33103,2423021.03156
33104,3914461.96293
33105,10139199.589
33106,4768008.74554
33107,3866356.92971
33108,10715404.2412
33109,6030463.48886
33110,5379220.53587
33111,5689898.60341
33112,4479912.36309
33113,6985688.41935
33114,4690361.83192
33115,9238580.15664
33116,5372107.2403
33117,5169292.70061
33118,11965322.3799
33119,10988683.4372
33120,2957060.08032
33121,6218392.73009
33122,5279284.6071
33123,27749298.2553
33124,3202106.86198
33125,6403261.80287
33126,5705576.85484
33127,6308822.67109
33128,5697198.23066
33129,12193686.683
33130,8235899.2985
33131,8775608.62388
33132,4706001.53665
33133,34018640.5079
33134,7335977.79848
33135,8750650.7469
33136,8094722.98795
33137,4260414.66719
33138,11454378.2526
33139,6735860.63434
33140,6316311.56264
33141,8467202.57885
33142,8265038.0906
33143,3538258.49485
33144,4313058.69591
33145,6567554.39333
33146,6217836.70436
33147,3821928.22336
33148,5957717.28182
33149,15800730.9267
33150,5118002.35117
33151,6196811.51838
33152,14177674.9983
33153,9175513.33473
33154,7491528.80114
33155,10962321.7855
33156,8299049.60634
33157,6118921.82734
33158,12340083.2206
33159,4525508.04675
33160,4337763.08296
33161,6213750.43951
33162,7548633.53388
33163,6062767.68825
33164,5336317.87932
33165,7221896.89281
33166,5529828.56467
33167,5570663.02039
33168,8052925.89264
33169,4449253.42929
33170,5906118.21361
33171,7638478.12228
33172,10169498.7811
33173,4440348.33541
33174,5836916.82314
33175,3826147.3154
33176,6066478.77095
33177,6145153.21111
33178,6648414.42653
33179,12641531.8262
33180,5043410.28084
33181,5694741.35325
33182,5310112.86542
33183,4547405.15577
33184,5275984.76772
33185,7884545.6627
33186,4619284.82164
33187,5783745.30846
33188,6860612.98827
33189,10247043.8912
33190,5864477.2159
33191,12917721.4602
33192,8343754.0182
33193,7059686.3487
33194,4481533.65294
33195,7366408.74098
33196,5424479.68584
33197,5609690.39372
33198,5336821.15734
33199,7008468.98204
33200,3995598.4532
33201,6527486.72322
33202,9618726.18103
33203,7795828.20736
33204,5835328.04056
33205,7224812.70484
33206,6022015.38815
33207,10372859.1761
33208,9726986.94682
33209,6589158.05956
33210,2988145.03739
33211,5992762.1328
33212,5686025.63924
33213,4967662.50511
33214,7636943.31964
33215,4016804.805
33216,3953353.42436
33217,4513306.43706
33218,4973757.14833
33219,3833248.40667
33220,6986079.47395
33221,5726865.77876
33222,5226588.3189
33223,2036762.20754
33224,11616211.6625
33225,6921155.28466
33226,4939862.19464
33227,3873235.14443
33228,4164801.98695
33229,6433616.95578
33230,6447014.46318
33231,7645151.47844
33232,7131930.9339
33233,8889357.15007
33234,10669243.4544
33235,6110260.32079
33236,7602200.31153
33237,12721561.8147
33238,8973016.43806
33239,6062584.74976
33240,6570160.11025
33241,6011285.009
33242,4707048.55676
33243,4408267.1517
33244,10549688.5242
33245,6411391.35729
33246,6531846.4688
33247,4287556.16036
33248,11340162.5822
33249,14907456.1923
33250,10192417.1922
33251,7467793.841
33252,9636161.89554
33253,6341239.32024
33254,4897282.44831
33255,6968798.99865
33256,8100424.27418
33257,5506537.7175
33258,20077978.9314
33259,5553722.39363
33260,5082155.20229
33261,6805143.23797
33262,6602789.38989
33263,5551054.59591
33264,8852385.36095
33265,9989254.80411
33266,6320539.38402
33267,5992410.79569
33268,5443870.91564
33269,9987136.02365
33270,2787732.29018
33271,4609403.23368
33272,5287890.93261
33273,7508323.32243
33274,6446873.35164
33275,7060936.63319
33276,12116808.5146
33277,6741502.5647
33278,4486280.50837
